year,month,day,hour,minute,velocidad_viento@98m,direccion_viento@98m,temperatura,humedad_relativa,presion
2017,12,29,0,0,8.05,61.0,26.0,95.6,1011.452
2017,12,29,1,0,8.41,65.2,26.3,95.2,1012.119
2017,12,29,2,0,8.54,69.8,26.3,95.2,1012.582
2017,12,29,3,0,8.43,74.0,26.3,95.3,1013.198
2017,12,29,4,0,8.26,77.2,26.1,95.9,1013.2
2017,12,29,5,0,8.39,81.6,25.4,97.0,1012.601
2017,12,29,6,0,7.92,85.9,25.2,97.5,1012.524
2017,12,29,7,0,7.84,83.7,25.3,97.4,1011.928
2017,12,29,8,0,7.64,78.7,25.2,97.4,1011.678
2017,12,29,9,0,7.02,77.6,24.8,97.9,1011.612
2017,12,29,10,0,7.52,86.3,24.7,98.1,1011.388
2017,12,29,11,0,8.11,89.0,24.8,97.9,1011.944
2017,12,29,12,0,8.17,89.5,24.9,97.8,1012.804
2017,12,29,13,0,7.6,84.4,24.8,97.9,1013.867
2017,12,29,14,0,7.1,79.5,24.8,97.9,1014.605
2017,12,29,15,0,7.35,76.9,24.8,97.6,1014.99
2017,12,29,16,0,7.21,76.2,24.9,97.5,1014.366
2017,12,29,17,0,6.96,74.1,25.2,96.8,1013.956
2017,12,29,18,0,7.41,70.4,25.3,96.7,1012.64
2017,12,29,19,0,8.03,71.0,25.4,96.5,1011.677
2017,12,29,20,0,8.01,69.8,25.4,96.5,1010.944
2017,12,29,21,0,8.27,68.1,25.5,96.4,1010.458
2017,12,29,22,0,7.65,71.5,25.6,96.5,1011.051
2017,12,29,23,0,7.68,69.0,25.8,96.1,1011.72
2017,12,30,0,0,7.63,71.5,26.0,95.8,1012.519
2017,12,30,1,0,7.98,72.3,26.1,95.6,1012.735
2017,12,30,2,0,8.06,74.7,26.1,95.5,1013.923
2017,12,30,3,0,7.89,76.8,25.8,95.8,1013.795
2017,12,30,4,0,7.9,75.5,25.4,96.7,1013.809
2017,12,30,5,0,8.05,72.4,25.0,97.6,1013.263
2017,12,30,6,0,7.96,73.9,24.9,97.9,1013.039
2017,12,30,7,0,7.24,76.0,24.8,98.1,1012.615
2017,12,30,8,0,6.95,76.2,24.5,98.4,1012.236
2017,12,30,9,0,6.81,75.4,24.5,98.5,1012.446
2017,12,30,10,0,6.14,78.4,24.5,98.6,1012.677
2017,12,30,11,0,6.25,80.6,24.5,98.5,1013.52
2017,12,30,12,0,6.55,80.7,24.4,98.5,1014.23
2017,12,30,13,0,6.42,80.8,24.6,98.1,1014.891
2017,12,30,14,0,6.48,79.8,25.0,97.0,1015.585
2017,12,30,15,0,6.73,78.6,25.4,96.4,1015.301
2017,12,30,16,0,7.06,78.1,25.5,96.2,1015.054
2017,12,30,17,0,7.25,78.0,25.6,96.0,1014.214
2017,12,30,18,0,7.82,76.9,25.7,96.1,1012.878
2017,12,30,19,0,7.92,71.7,25.5,96.5,1011.788
2017,12,30,20,0,7.98,66.5,25.6,96.4,1011.303
2017,12,30,21,0,8.27,63.8,25.7,96.1,1010.984
2017,12,30,22,0,7.34,60.3,25.6,96.5,1011.132
2017,12,30,23,0,7.59,57.5,25.8,96.2,1011.158
2017,12,31,0,0,7.87,59.9,25.9,96.0,1012.094
2017,12,31,1,0,7.99,64.3,26.0,95.8,1013.044
2017,12,31,2,0,8.13,69.4,26.0,95.8,1014.165
2017,12,31,3,0,7.35,74.0,25.9,95.8,1014.228
2017,12,31,4,0,7.76,74.0,25.8,95.5,1014.492
2017,12,31,5,0,8.16,74.3,25.5,96.0,1013.937
2017,12,31,6,0,7.89,72.1,25.2,96.8,1013.605
2017,12,31,7,0,7.25,72.8,25.0,97.3,1012.962
2017,12,31,8,0,6.63,76.6,24.8,97.7,1012.807
2017,12,31,9,0,6.28,81.1,24.6,98.1,1012.789
2017,12,31,10,0,6.59,85.1,24.6,98.1,1013.449
2017,12,31,11,0,6.24,88.2,24.4,98.4,1013.969
2017,12,31,12,0,6.18,86.5,24.5,98.1,1014.818
2017,12,31,13,0,5.91,84.1,25.1,96.7,1016.049
2017,12,31,14,0,5.56,81.2,25.5,96.0,1016.389
2017,12,31,15,0,5.74,76.7,25.7,96.0,1016.512
2017,12,31,16,0,6.22,70.4,25.5,96.6,1016.014
2017,12,31,17,0,6.61,65.0,25.1,97.2,1015.351
2017,12,31,18,0,6.9,61.8,25.1,96.7,1014.041
2017,12,31,19,0,7.44,57.0,25.1,96.7,1012.979
2017,12,31,20,0,7.72,55.8,25.0,97.0,1012.382
2017,12,31,21,0,7.98,56.6,25.2,96.8,1012.485
2017,12,31,22,0,6.77,56.0,25.6,96.6,1011.962
